Ticker,Company Name,Sector,Industry,Beta,Calendar Year,Period,Filing Date,Revenue,Cost Of Revenue,Net Income,Total Current Assets,Total Assets,Total Current Liabilities,Total Liabilities,Long-Term Debt,Short-Term Debt,Total Debt,Interest Expense,Income Before Tax,Income Tax Expense,Depreciation and Amortization,Operating Expenses,Operating Income,EBITDA,EBIT,EBT,Operating Cash Flow,Capital Expenditure,Cash And Short Term Investments,Net Cash,Free Cash Flow,Stock Based Compensation,Dividends Paid,Common Stock,Preferred Stock,Retained Earnings,Weighted Average Shares Outstanding,Revenue Per Share,Earnings per Share,Book Value Per Share,Current Ratio,Quick Ratio,Return On Equity,Return On Invested Capital,Return On Assets,Return On Capital Employed,Gross Profit Margin,Operating Profit Margin,Effective Tax Rate,Pre-Tax Cost of Debt,After-Tax Cost of Debt,Interest Coverage Ratio,Price Dates,Price,Market Cap,P/E Ratio,P/S Ratio,Risk Free Rate,Equity Risk Premium,WACC,Avg Market Return
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,0.93,2023,FY,12/02/2024,22736000000,13099000000,3756000000,21748000000,48030000000,19795000000,35660000000,13505000000,1931000000,15436000000,578000000,5026000000,1224000000,713000000,4355000000,5282000000,6312000000,5558000000,5026000000,4258000000,-416000000,3358000000,-12078000000,3842000000,363000000,-1298000000,561000000,22759000000,22759000000,494000000,46.020,7.600,25.040,1.100,0.550,0.308,0.145,0.078,0.187,0.424,0.232,0.2440,0.0370,0.0280,9.14,16/06/2024,211.52,104490876928,27.83,4.60,0.042,0.038,0.071,0.08
MMM,3M Company,Industrials,Conglomerates,1,2023,FY,07/02/2024,32681000000,18477000000,-6995000000,16379000000,50580000000,15297000000,45712000000,13682000000,3172000000,16854000000,942000000,-9688000000,-2691000000,1987000000,23239000000,-9128000000,-6795000000,-8744000000,-9688000000,6680000000,-1615000000,5986000000,-10868000000,5065000000,274000000,-3311000000,9000000,0,37479000000,553900000,59.000,-12.630,8.790,1.070,0.760,-1.455,-0.304,-0.138,-0.259,0.435,-0.279,0.2780,0.0560,0.0400,-9.69,11/06/2024,101.32,56121147392,-8.02,1.72,0.044,0.036,0.071,0.08
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,0.76,2023,FY,29/02/2024,7140027000,3345821000,1630988000,5588996000,9686522000,1161689000,1457778000,48478000,17537000,66015000,115127000,2068482000,437494000,68898000,1840851000,1953355000,2022253000,2183609000,2068482000,1717753000,-241549000,3253280000,3187265000,1476204000,68836000,0,5613000,0,5939736000,1044887000,6.830,1.560,7.880,4.810,3.970,0.198,0.186,0.168,0.229,0.531,0.274,0.2120,1.7440,1.3750,16.97,03/07/2024,49.16,51366645760,31.51,7.19,0.044,0.036,0.073,0.08
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,0.69,2023,FY,27/02/2024,20502000000,6218000000,8130000000,5585000000,38570000000,11319000000,42060000000,25112000000,1121000000,26233000000,1149000000,10928000000,2798000000,272000000,2307000000,11977000000,12249000000,12077000000,10928000000,9287000000,-196000000,3691000000,-22542000000,9091000000,58000000,-6779000000,935000000,0,31094000000,1777000000,11.540,4.570,-1.960,0.490,0.390,-2.297,0.393,0.211,0.440,0.697,0.584,0.2560,0.0440,0.0330,10.42,01/07/2024,46.03,81795309568,10.07,3.99,0.045,0.035,0.060,0.08
MOH,"Molina Healthcare, Inc.",Healthcare,Medical - Healthcare Plans,0.58,2023,FY,31/12/2023,34072000000,29738000000,1091000000,12542000000,14892000000,8168000000,10677000000,2385000000,20000000,2385000000,109000000,1464000000,373000000,167895,2761000000,1573000000,1744000000,1573000000,1464000000,1662000000,-84000000,9107000000,6722000000,1578000000,115000000,0,0,0,3887000000,57700000,590.500,18.910,73.050,1.540,1.540,0.259,0.177,0.073,0.234,0.127,0.046,0.2550,0.0460,0.0340,14.43,04/05/2024,343.21,19803217920,18.15,0.58,0.045,0.035,0.062,0.08
MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,1.42,2023,FY,22/02/2024,13696100000,11485500000,1164900000,4745000000,23032800000,3873700000,10600000000,3399700000,595100000,3994800000,189000000,1325900000,177000000,1056700000,872500000,1338100000,2281500000,1530900000,1325900000,2407200000,-1402400000,348800000,-3646000000,1004800000,33000000,-351600000,3200000,0,14241900000,331300000,41.340,3.520,37.530,1.220,0.570,0.095,0.071,0.051,0.070,0.161,0.098,0.1330,0.0470,0.0410,7.08,26/06/2024,29.60,9806480384,8.41,0.72,0.043,0.037,0.080,0.08
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,1.39,2023,FY,28/02/2024,148458000000,131858000000,9681000000,32131000000,87412000000,20150000000,56013000000,24928000000,2408000000,28501000000,1337000000,13989000000,2817000000,3380000000,3039000000,13561000000,16941000000,13835000000,13989000000,14117000000,-1890000000,10224000000,-18277000000,12227000000,211000000,-1261000000,10000000,0,34562000000,407000000,364.760,23.760,77.150,1.590,1.130,0.397,0.209,0.111,0.202,0.112,0.091,0.2010,0.0470,0.0380,10.14,02/07/2024,174.14,70874980352,7.33,0.48,0.044,0.036,0.078,0.08
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,1.12,2023,FY,29/02/2024,1821072000,799953000,427374000,1819499000,2443209000,235035000,393270000,5565000,2303000,7868000,0,505841000,78467000,167895,539383000,481736000,521904000,505841000,505841000,638213000,-57578000,1141680000,1133812000,580635000,149711000,-185844000,1129937000,0,947064000,47610000,38.250,8.980,43.060,7.740,6.110,0.209,0.198,0.175,0.218,0.561,0.264,0.1550,0.0000,0.0000,0,03/07/2024,839.22,39955263488,93.45,21.94,0.044,0.036,0.084,0.08
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,0.39,2023,FY,11/04/2024,59871000000,15977000000,365000000,32168000000,106675000000,25694000000,69040000000,33683000000,1657000000,36268000000,1146000000,1889000000,1512000000,3872000000,40912000000,2982000000,6854000000,3023000000,1889000000,13006000000,-3863000000,7161000000,-29107000000,9143000000,645000000,-7445000000,1788000000,0,53895000000,2537000000,23.600,0.140,14.830,1.250,1.000,0.010,0.010,0.003,0.045,0.733,0.050,0.8000,0.0320,0.0060,2.6,16/04/2024,125.06,317277208576,893.29,5.30,0.047,0.033,0.054,0.08
MRNA,"Moderna, Inc.",Healthcare,Biotechnology,1.66,2023,FY,23/02/2024,6754000000,4693000000,-4714000000,10325000000,18426000000,3015000000,4572000000,1218000000,25000000,1243000000,38000000,-3942000000,772000000,621000000,6300000000,-4239000000,-3211000000,-3904000000,-3942000000,-3118000000,-707000000,8604000000,7361000000,-3825000000,305000000,0,0,0,13606000000,382000000,17.680,-12.340,36.270,3.420,3.360,-0.340,-0.336,-0.256,-0.275,0.305,-0.628,-0.1960,0.0310,0.0370,-111.55,27/06/2024,121.18,46290759680,-9.82,6.85,0.043,0.037,0.103,0.08
MRO,Marathon Oil Corporation,Energy,Oil & Gas Exploration & Production,2.19,2023,FY,22/02/2024,6407000000,3728000000,1554000000,1569000000,19575000000,3922000000,8370000000,3378000000,2050000000,5428000000,343000000,1911000000,357000000,167895,673000000,2248000000,4407000000,2254000000,1911000000,4087000000,-2033000000,155000000,-5273000000,2054000000,43000000,-251000000,937000000,0,11966000000,607000000,10.560,2.560,18.460,0.400,0.350,0.139,0.110,0.079,0.144,0.418,0.351,0.1870,0.0630,0.0510,6.55,26/06/2024,28.49,17293430784,11.13,2.70,0.043,0.037,0.106,0.08
MS,Morgan Stanley,Financial Services,Financial - Capital Markets,1.37,2023,FY,22/02/2024,53611000000,0,9087000000,89232000000,1193693000000,217068000000,1093711000000,267467000000,8920000000,276387000000,42051000000,11813000000,2583000000,4256000000,41798000000,11813000000,16069000000,53721000000,11813000000,-33536000000,-3412000000,89232000000,-187155000000,-36948000000,1709000000,-5763000000,20000000,8750000000,97996000000,1628000000,32.930,5.240,61.410,0.410,3.940,0.092,0.025,0.008,0.012,1.000,0.220,0.2190,0.1520,0.1190,0.28,26/06/2024,96.89,157736927232,18.49,2.94,0.043,0.037,0.110,0.08
MSCI,MSCI Inc.,Financial Services,Financial - Data & Stock Exchanges,1.1,2023,FY,09/02/2024,2528920000,446581000,1148592000,1418153000,5518219000,1517025000,6257983000,4616960000,10902000,4627862000,186679000,1369061000,220469000,167895,697730000,1384609000,1714959000,1555740000,1369061000,1236029000,-90851000,457815000,-4170047000,1145178000,71653000,-440993000,1338000,0,4179681000,79462000,31.830,14.450,-9.310,0.930,0.890,-1.553,0.299,0.208,0.346,0.823,0.548,0.1610,0.0400,0.0340,7.42,13/06/2024,484.28,38481858560,33.51,15.22,0.043,0.038,0.078,0.08
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,0.89,2023,FY,27/07/2023,211915000000,65863000000,72361000000,184257000000,411976000000,104149000000,205753000000,54718000000,5247000000,59965000000,1968000000,89311000000,16950000000,13861000000,57529000000,88523000000,105155000000,91279000000,89311000000,87582000000,-28107000000,111262000000,51297000000,59475000000,9611000000,-19800000000,93718000000,0,118848000000,7446000000,28.460,9.720,27.700,1.770,1.750,0.351,0.269,0.176,0.288,0.689,0.418,0.1900,0.0330,0.0270,44.98,28/03/2024,420.72,3132681093120,43.28,14.78,0.042,0.040,0.075,0.08
MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,0.95,2023,FY,15/02/2024,9978000000,5178000000,1709000000,5669000000,13336000000,5736000000,12597000000,4705000000,1438000000,6550000000,249000000,2146000000,432000000,417000000,2418000000,2382000000,2799000000,2390000000,2146000000,2044000000,-253000000,1705000000,-4845000000,1791000000,212000000,-589000000,2000000,0,1640000000,167000000,59.750,10.230,4.430,0.990,0.840,2.360,0.277,0.128,0.313,0.481,0.239,0.2010,0.0380,0.0300,9.57,19/06/2024,384.60,64228200448,37.60,6.44,0.042,0.038,0.074,0.08
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,0.76,2023,FY,21/02/2024,9398000000,-826000000,2741000000,28628000000,208264000000,5316000000,181307000000,8201000000,5000000000,13201000000,3109000000,3619000000,878000000,366000000,108000000,3619000000,3619000000,6728000000,3619000000,3905000000,-256000000,28628000000,15427000000,3649000000,118000000,-968000000,91000000,2011000000,17524000000,166361000,56.490,15.850,162.040,5.390,13.270,0.102,0.068,0.013,0.018,1.088,0.385,0.2430,0.2360,0.1780,1.16,25/06/2024,147.54,24544901120,9.31,2.61,0.043,0.038,0.109,0.08
MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information,1.49,2023,FY,23/02/2024,3364504000,1063551999,651539000,1271311000,4507886000,531768000,4526959000,3842242000,16389000,3957106000,159887000,776781000,125309000,109538000,2211000,916896000,1026434000,936735000,776781000,896791000,-67412000,868640000,-3088466000,829379000,232099000,0,290000,0,-7131029000,275773000,12.200,2.360,-0.070,2.390,2.390,-33.330,0.200,0.144,0.231,0.684,0.272,0.1610,0.0400,0.0340,5.73,27/06/2024,30.45,8397287936,12.90,2.50,0.043,0.037,0.078,0.08
MTD,Mettler-Toledo International Inc.,Healthcare,Medical - Diagnostics & Research,1.17,2023,FY,09/02/2024,3788309000,1547023000,788778000,1230203000,3355555000,1181082000,3505493000,1888620000,192219000,2080839000,77366000,973728000,184950000,167895,1089390000,1151896000,1151896000,1051094000,973728000,965874000,-105323000,69807000,-2011032000,860551000,17928000,0,448000,0,7510756000,21848122,173.390,36.100,-6.860,1.040,0.710,-5.261,0.483,0.235,0.530,0.592,0.304,0.1900,0.0370,0.0300,14.89,13/06/2024,1474.44,32213745664,40.84,8.50,0.043,0.038,0.083,0.08
MU,"Micron Technology, Inc.",Technology,Semiconductors,1.18,2023,FY,06/10/2023,15540000000,16956000000,-5833000000,21244000000,64254000000,4765000000,20134000000,13655000000,278000000,13933000000,388000000,-5658000000,177000000,7756000000,4158000000,-5745000000,2657000000,-5268000000,-5658000000,1559000000,-7676000000,9594000000,-4339000000,-6117000000,596000000,-504000000,124000000,0,40824000000,1093000000,14.220,-5.340,40.370,4.460,2.700,-0.132,-0.102,-0.091,-0.097,-0.091,-0.370,-0.0310,0.0280,0.0290,-14.81,07/06/2024,130.94,143117418496,-24.52,9.21,0.044,0.040,0.081,0.08
NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,Travel Services,2.7,2023,FY,28/02/2024,8549924000,5468587000,166178000,945748000,19492990000,6038701000,19192183000,12314147000,1768004000,14726797000,-727531000,163176000,3002000,870417000,1341858000,930911000,250217000,-558351000,163176000,2005714000,-2750362000,402415000,-14324382000,-744648000,118940000,0,425000,0,-6900137000,424424962,20.140,0.390,0.710,0.160,0.130,0.552,0.064,0.008,0.069,0.360,0.109,0.0180,-0.0490,-0.0480,-1.28,02/07/2024,17.61,7474123776,45.15,0.87,0.044,0.036,0.015,0.08
NDAQ,"Nasdaq, Inc.",Financial Services,Financial - Data & Stock Exchanges,0.95,2023,FY,21/02/2024,6064000000,1211000000,1059000000,9096000000,32301000000,9025000000,21474000000,10163000000,291000000,10871000000,-284000000,1401000000,344000000,167895,1106000000,1578000000,1442000000,1119000000,1401000000,206000000,-158000000,661000000,-10210000000,48000000,122000000,-441000000,6000000,7825000000,7825000000,504909392,12.010,2.100,21.440,1.010,1.010,0.098,0.056,0.033,0.068,0.800,0.260,0.2460,-0.0260,-0.0200,-5.56,25/06/2024,59.91,30249121792,28.53,4.99,0.043,0.038,0.052,0.08
NDSN,Nordson Corporation,Industrials,Industrial - Machinery,0.91,2023,FY,20/12/2023,2628632000,1203227000,487493000,1229310000,5251770000,582089000,2653710000,1621394000,115662000,1737056000,56825000,615339000,127846000,111898000,752644000,672761000,784062000,672164000,615339000,641282000,-34583000,115679000,-1621377000,606699000,22710000,-150356000,12253000,0,3989353000,57090000,46.040,8.540,45.510,2.110,1.330,0.188,0.123,0.093,0.144,0.542,0.256,0.2080,0.0330,0.0260,11.84,23/04/2024,262.08,14962147328,30.69,5.69,0.046,0.034,0.072,0.08
NEE,"NextEra Energy, Inc.",Utilities,Regulated Electric,0.54,2023,FY,16/02/2024,28114000000,10138000000,7310000000,15361000000,177489000000,27963000000,119721000000,61405000000,11806000000,73211000000,3324000000,7288000000,1006000000,6151000000,8144000000,10237000000,15913000000,11640000000,7288000000,11301000000,-9548000000,2690000000,-70521000000,1753000000,139000000,-3782000000,21000000,0,30235000000,2026100000,13.880,3.610,28.510,0.550,0.470,0.154,0.073,0.041,0.068,0.639,0.364,0.1380,0.0450,0.0390,3.08,20/06/2024,72.46,146811207680,20.07,5.22,0.043,0.037,0.055,0.08
NEM,Newmont Corporation,Basic Materials,Gold,0.49,2023,FY,29/02/2024,11775000000,10605000000,-2521000000,7512000000,55506000000,5998000000,26301000000,6951000000,2061000000,9556000000,337000000,-2031000000,526000000,3641000000,520000000,650000000,4291000000,-1658000000,-2031000000,2763000000,-2666000000,3036000000,-6520000000,97000000,80000000,-1415000000,1854000000,0,-2996000000,841000000,14.000,-3.000,34.730,1.250,0.810,-0.087,0.022,-0.045,0.013,0.099,0.055,-0.2590,0.0350,0.0440,1.93,03/07/2024,43.45,36541448192,-14.48,3.10,0.044,0.036,0.058,0.08
NFLX,"Netflix, Inc.",Communication Services,Entertainment,1.27,2023,FY,26/01/2024,33723297000,19715368000,5407990000,9918133000,48731992000,8860655000,28143679000,14143417000,399844000,14543261000,748598000,6205405000,797415000,14554384000,7053926000,6954003000,21508387000,6954003000,6205405000,7274301000,-348552000,7137886000,-7405375000,6925749000,339368000,0,5145172000,0,22589286000,441571000,76.370,12.250,46.630,1.120,1.070,0.263,0.172,0.111,0.174,0.415,0.206,0.1290,0.0520,0.0450,9.29,30/05/2024,647.66,285987864576,52.87,8.48,0.046,0.034,0.087,0.08
NI,NiSource Inc.,Utilities,Regulated Gas,0.5,2023,FY,21/02/2024,5505400000,3028200000,714300000,4499400000,31077200000,5265100000,20940900000,11055500000,3072400000,14127900000,501200000,813900000,139500000,167895,1178800000,1295500000,2228000000,1355000000,813900000,1935100000,-2645800000,2245400000,-11882500000,-710700000,33500000,-463500000,4500000,486100000,-967000000,416100000,13.230,1.590,24.360,0.850,0.760,0.086,0.048,0.023,0.050,0.450,0.235,0.1710,0.0360,0.0290,2.58,25/06/2024,28.83,11996163072,18.13,2.18,0.043,0.038,0.044,0.08
NKE,"NIKE, Inc.",Consumer Cyclical,Apparel - Footwear & Accessories,1.01,2023,FY,20/07/2023,51217000000,28925000000,5070000000,25202000000,37531000000,9256000000,23527000000,11713000000,431000000,12144000000,-286000000,6201000000,1131000000,859000000,16377000000,5056000000,5915000000,5915000000,6201000000,5841000000,-969000000,10675000000,-1469000000,4872000000,755000000,-2012000000,3000000,0,1358000000,1551600000,33.010,3.270,9.030,2.720,1.810,0.362,0.158,0.135,0.179,0.435,0.099,0.1820,-0.0240,-0.0190,-17.68,21/03/2024,100.82,156432318464,30.83,3.05,0.043,0.040,0.073,0.08
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,0.32,2023,FY,25/01/2024,39290000000,32739000000,2056000000,13706000000,46544000000,11942000000,31749000000,15678000000,2251000000,15678000000,545000000,2346000000,290000000,1338000000,4014000000,2537000000,4229000000,2891000000,2346000000,3875000000,-1775000000,3109000000,-12569000000,2100000000,87000000,-1116000000,150000000,0,14773000000,151500000,259.340,13.570,97.660,1.150,1.050,0.139,0.068,0.044,0.073,0.167,0.065,0.1240,0.0350,0.0300,4.66,29/05/2024,446.39,67628085248,32.90,1.72,0.046,0.034,0.052,0.08
NOW,"ServiceNow, Inc.",Technology,Software - Application,0.99,2023,FY,25/01/2024,8971000000,1921000000,1731000000,7777000000,17387000000,7365000000,9759000000,2195000000,89000000,2284000000,24000000,1008000000,-723000000,562000000,6288000000,762000000,1594000000,1032000000,1008000000,3398000000,-694000000,4877000000,2593000000,2704000000,1604000000,0,0,0,2069000000,204137000,43.950,8.480,37.370,1.060,0.990,0.227,0.132,0.100,0.076,0.786,0.085,-0.7170,0.0100,0.0180,31.75,29/05/2024,731.12,149248638976,86.22,16.64,0.046,0.034,0.079,0.08
NRG,"NRG Energy, Inc.",Utilities,Independent Power Producers,1.06,2023,FY,28/02/2024,28823000000,26526000000,-202000000,9727000000,26038000000,9500000000,23132000000,10261000000,710000000,10971000000,667000000,-213000000,-11000000,167895,3346000000,384000000,325000000,454000000,-213000000,-221000000,-622000000,541000000,-10430000000,-843000000,101000000,-381000000,3000000,650000000,820000000,228000000,126.420,-0.890,12.750,1.020,0.960,-0.070,0.026,-0.008,0.023,0.080,0.013,0.0520,0.0610,0.0580,0.58,02/07/2024,77.89,17758920704,-87.52,0.62,0.044,0.036,0.073,0.08
NSC,Norfolk Southern Corporation,Industrials,Railroads,1.32,2023,FY,05/02/2024,12156000000,6059000000,1827000000,3271000000,41652000000,2632000000,28871000000,17462000000,109000000,17571000000,722000000,2320000000,493000000,1298000000,9305000000,2851000000,2851000000,3042000000,2320000000,3179000000,-2349000000,1568000000,-16003000000,830000000,40000000,-1225000000,227000000,0,10695000000,226900000,53.570,8.040,56.330,1.240,1.140,0.143,0.074,0.044,0.073,0.502,0.234,0.2130,0.0410,0.0320,3.95,09/06/2024,225.11,51077459968,28.00,4.20,0.044,0.036,0.076,0.08
NTAP,"NetApp, Inc.",Technology,Computer Hardware,1.26,2023,FY,14/06/2023,6362000000,2153000000,1274000000,4680000000,9818000000,3467000000,8659000000,2389000000,47000000,2389000000,234000000,1066000000,-208000000,167895,3050000000,1018000000,1548000000,1300000000,1066000000,1107000000,-239000000,3070000000,681000000,868000000,312000000,-432000000,945000000,0,265000000,217000000,29.320,5.870,5.340,1.350,1.300,1.099,0.338,0.130,0.160,0.662,0.160,-0.1950,0.0980,0.1170,4.35,14/02/2024,87.76,19043919872,14.95,2.99,0.043,0.040,0.093,0.08
NTRS,Northern Trust Corporation,Financial Services,Asset Management,1.11,2023,FY,27/02/2024,12116500000,0,1107300000,42054000000,150783100000,26661200000,138885200000,13406000000,3830100000,17236100000,5343000000,1464800000,357500000,167895,1379400000,1464800000,-53400000,6807800000,1464800000,2625600000,-675800000,1534300000,-15701800000,1949800000,118200000,-663300000,11013000000,884900000,14233800000,207248094,58.460,5.090,57.410,1.580,1.640,0.093,0.038,0.007,0.012,1.000,0.121,0.2440,0.3100,0.2340,0.27,01/07/2024,83.83,17373607936,16.47,1.43,0.045,0.035,0.159,0.08
NVDA,NVIDIA Corporation,Technology,Semiconductors,1.68,2023,FY,24/02/2023,26974000000,11618000000,4368000000,23073000000,41182000000,6563000000,19081000000,10605000000,1250000000,11855000000,262000000,4181000000,-187000000,1544000000,9779000000,4224000000,7340000000,4443000000,4181000000,5641000000,-1833000000,13296000000,1441000000,3808000000,2709000000,-398000000,2000000,0,10171000000,24870000000,1.080,0.180,0.890,3.520,2.730,0.198,0.130,0.106,0.122,0.569,0.157,-0.0450,0.0220,0.0230,16.12,27/10/2023,40.50,1007234973696,225.00,37.34,0.048,0.030,0.101,0.08
