Ticker,Company Name,Sector,Industry,Beta,Calendar Year,Period,Filing Date,Revenue,Cost Of Revenue,Net Income,Total Current Assets,Total Assets,Total Current Liabilities,Total Liabilities,Long-Term Debt,Short-Term Debt,Total Debt,Interest Expense,Income Before Tax,Income Tax Expense,Depreciation and Amortization,Operating Expenses,Operating Income,EBITDA,EBIT,EBT,Operating Cash Flow,Capital Expenditure,Cash And Short Term Investments,Net Cash,Free Cash Flow,Stock Based Compensation,Dividends Paid,Common Stock,Preferred Stock,Retained Earnings,Weighted Average Shares Outstanding,Revenue Per Share,Earnings per Share,Book Value Per Share,Current Ratio,Quick Ratio,Return On Equity,Return On Invested Capital,Return On Assets,Return On Capital Employed,Gross Profit Margin,Operating Profit Margin,Effective Tax Rate,Pre-Tax Cost of Debt,After-Tax Cost of Debt,Interest Coverage Ratio,Price Dates,Price,Market Cap,P/E Ratio,P/S Ratio,Risk Free Rate,Equity Risk Premium,WACC,Avg Market Return
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential,0.85,2023,FY,,2148468000.0,1333204000.0,552806000,55091000.0,11484503000,566275000,5185381000,4567569000,495000000.0,4567569000,149234000.0,570845000,4744000,167895,126362000,1686928000,1285944000,706784000,570845000,1137187000,-539376000.0,41314000,-4526255000,597811000,15699000.0,-655405000.0,20335000.0,9000.0,-1298263000.0,116521000,18.44,4.71,54.06,0.1,0.1,0.09,0.15,0.048,0.154,0.38,0.785,0.008,0.033,0.032,11.3,,138.21,16104367104,29.34,7.5,0.043,0.038,0.065,0.08
MAR,"Marriott International, Inc.",Consumer Cyclical,Travel Lodging,1.6,2023,FY,,23713000000.0,18589000000.0,3083000000,3311000000.0,25674000000,7762000000,26356000000,12207000000,553000000.0,12760000000,565000000.0,3378000000,295000000,277000000,1200000000,3864000000,4280000000,3943000000,3378000000,3170000000,-452000000.0,338000000,-12422000000,2718000000,205000000.0,-587000000.0,5000000.0,14838000000.0,14838000000.0,301500000,78.65,10.23,-2.26,0.43,0.43,-4.52,0.292,0.12,0.216,0.216,0.163,0.087,0.044,0.04,6.84,,244.7,73777053696,23.92,3.11,0.043,0.037,0.093,0.08
MAS,Masco Corporation,Industrials,Construction,1.24,2023,FY,,7967000000.0,5131000000.0,908000000,2856000000.0,5363000000,1695000000,5247000000,3203000000,3000000.0,3206000000,106000000.0,1238000000,278000000,167895,1481000000,1348000000,1508000000,1292000000,1238000000,1413000000,-243000000.0,634000000,-2572000000,1170000000,31000000.0,-257000000.0,221000000.0,,-596000000.0,225000000,35.41,4.04,0.52,1.68,1.08,-7.206,0.339,0.169,0.368,0.356,0.169,0.225,0.033,0.026,12.72,,68.98,15520499712,17.07,1.95,0.043,0.037,0.078,0.08
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,0.71,2023,FY,,25493700000.0,11312900000.0,8468800000,7986400000.0,56146800000,6859000000,60853500000,37152900000,2880500000.0,50210600000,1360800000.0,10522200000,2053400000,381700000,2435200000,11745600000,12127300000,11883000000,10522200000,9611900000,-2357400000.0,4579300000,-45631300000,7254500000,175200000.0,-4532800000.0,16600000.0,,63479900000.0,727900000,35.02,11.63,-6.47,1.16,1.16,-1.799,0.268,0.151,0.238,0.556,0.461,0.195,0.027,0.022,8.63,,257.83,187674460160,22.17,7.36,0.043,0.037,0.059,0.08
MCHP,Microchip Technology Incorporated,Technology,Semiconductors,1.54,2023,FY,,8438700000.0,2740800000.0,2237700000,3069300000.0,16370300000,3118600000,9856700000,5041700000,1398200000.0,6439900000,198300000.0,2909700000,672000000,661900000,2585900000,3116000000,3777900000,3108000000,2909700000,3621000000,-486200000.0,234000000,-6205900000,3134800000,170400000.0,-695300000.0,500000.0,,5764100000.0,550400000,15.33,4.07,11.83,0.98,0.56,0.344,0.185,0.137,0.235,0.675,0.369,0.231,0.031,0.024,15.71,,89.65,49343361024,22.03,5.85,0.041,0.04,0.092,0.08
MCK,McKesson Corporation,Healthcare,Medical - Distribution,0.45,2023,FY,,276711000000.0,264353000000.0,3560000000,44292000000.0,62320000000,47957000000,63810000000,6028000000,1267000000.0,7295000000,248000000.0,4630000000,905000000,1306000000,7776000000,4381000000,5687000000,4713000000,4630000000,5159000000,-558000000.0,4678000000,-2617000000,4601000000,162000000.0,-292000000.0,3000000.0,,12295000000.0,141100000,1961.1,25.23,-10.56,0.92,0.51,-1.917,0.648,0.057,0.305,0.045,0.016,0.195,0.034,0.027,17.67,,481.06,67877564416,19.07,0.25,0.04,0.04,0.055,0.08
MCO,Moody's Corporation,Financial Services,Financial - Data & Stock Exchanges,1.28,2023,FY,,5916000000.0,2062000000.0,1607000000,4225000000.0,14622000000,2500000000,11146000000,7001000000,108000000.0,7415000000,207000000.0,1935000000,327000000,373000000,1633000000,2221000000,2594000000,2141000000,1935000000,2151000000,-271000000.0,2193000000,-5222000000,1880000000,193000000.0,,3000000.0,,14659000000.0,183200000,32.29,8.77,18.97,1.69,1.69,0.484,0.177,0.11,0.183,0.652,0.375,0.169,0.028,0.023,10.73,,420.08,76958654464,47.9,13.01,0.042,0.038,0.085,0.08
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Food Confectioners,0.54,2023,FY,,36016000000.0,22252000000.0,4959000000,11703000000.0,71391000000,19013000000,43025000000,17424000000,2521000000.0,19945000000,550000000.0,5880000000,1537000000,1215000000,8153000000,5502000000,7149000000,7046000000,5880000000,4714000000,-1112000000.0,1810000000,-18135000000,3602000000,146000000.0,-2160000000.0,,,34236000000.0,1363000000,26.42,3.64,20.81,0.62,0.43,0.175,0.084,0.07,0.105,0.382,0.153,0.261,0.028,0.02,10.0,,68.19,92942966784,18.73,2.58,0.043,0.037,0.055,0.08
MDT,Medtronic plc,Healthcare,Medical - Devices,0.83,2023,FY,,31227000000.0,10719000000.0,3758000000,21675000000.0,90948000000,9051000000,39283000000,24344000000,20000000.0,24364000000,636000000.0,5364000000,1580000000,3557000000,14678000000,5485000000,9042000000,5974000000,5364000000,6039000000,-1459000000.0,7959000000,-16405000000,4580000000,355000000.0,-3616000000.0,,,30392000000.0,1329800000,23.48,2.83,38.85,2.39,1.81,0.073,0.051,0.041,0.067,0.657,0.176,0.295,0.026,0.018,8.62,,85.06,113112784896,30.06,3.62,0.043,0.04,0.064,0.08
MET,"MetLife, Inc.",Financial Services,Insurance - Life,1.05,2023,FY,,66407000000.0,,1578000000,302051000000.0,687584000000,309000000,657331000000,18709000000,119000000.0,18828000000,1045000000.0,2162000000,560000000,718000000,-64764000000,1643000000,2361000000,3183000000,2162000000,13721000000,-1170000000.0,308096000000,289268000000,12551000000,171000000.0,-1764000000.0,12000000.0,,40146000000.0,757700000,87.64,1.82,39.93,977.51,1315.11,0.053,0.025,0.002,0.002,1.0,0.025,0.259,0.056,0.041,1.57,,70.85,53683044352,38.93,0.81,0.043,0.037,0.071,0.08
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,1.21,2023,FY,,134902000000.0,25959000000.0,39098000000,85365000000.0,229623000000,31960000000,76455000000,35611000000,1623000000.0,37234000000,446000000.0,47428000000,8330000000,11178000000,62192000000,46751000000,57929000000,47874000000,47428000000,71113000000,-27266000000.0,65403000000,28169000000,43847000000,14027000000.0,,,,82070000000.0,2574000000,52.41,15.19,59.51,2.67,2.67,0.255,0.202,0.17,0.236,0.808,0.347,0.176,0.012,0.01,104.82,,493.76,1270938206208,32.51,9.42,0.043,0.037,0.086,0.08
MGM,MGM Resorts International,Consumer Cyclical,"Gambling,  Resorts & Casinos",2.25,2023,FY,,16164249000.0,9367690000.0,1142180000,4910593000.0,42368548000,3126068000,38001047000,6343810000,144327000.0,31471274000,460293000.0,1472763000,157839000,167895,5213471000,1583088000,2397216000,1760312000,1472763000,2690777000,-931813000.0,2927833000,-28543441000,1758964000,73607000.0,,3266000.0,,3664008000.0,354926000,45.54,3.22,12.31,1.57,1.53,0.3,0.137,0.027,0.04,0.42,0.098,0.107,0.015,0.013,3.44,,43.37,15393140736,13.47,0.95,0.043,0.037,0.05,0.08
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",1.38,2023,FY,,11135115000.0,8321066999.0,-439516000,5604217000.0,13559869000,3145914000,5930733000,1646725000,1112798000.0,3152089000,77514000.0,-354509000,84862000,808933000,2004702000,809346000,1618279000,-277140000,-354509000,1323637000,-612929000.0,642550000,-2509539000,710708000,20960000.0,,710000.0,,6970244000.0,63657000,174.92,-6.9,119.85,1.78,0.97,-0.058,0.097,-0.032,0.078,0.253,0.073,-0.239,0.025,0.03,10.44,,108.05,6878138880,-15.66,0.62,0.043,0.037,0.074,0.08
MKC,"McCormick & Company, Incorporated",Consumer Defensive,Packaged Foods,0.75,2023,FY,,6662200000.0,4159700000.0,680600000,2001600000.0,12862300000,3098900000,7778800000,3519800000,1071500000.0,4591300000,208200000.0,798700000,174500000,167895,1478300000,963000000,1268600000,1063300000,798700000,1237300000,-263900000.0,166600000,-4424700000,973400000,63400000.0,-418500000.0,2199600000.0,,3249700000.0,268399999,24.82,2.54,18.94,0.65,0.28,0.134,0.078,0.053,0.099,0.376,0.144,0.218,0.045,0.035,4.63,,70.18,18836312064,27.63,2.83,0.046,0.034,0.064,0.08
MKTX,MarketAxess Holdings Inc.,Financial Services,Financial - Capital Markets,1.03,2023,FY,,750898000.0,150360000.0,258055000,1345145000.0,2015067000,582303000,722104000,79677000,79677000.0,79677000,1983000.0,332700000,74645000,432209000,281849000,318689000,395099000,334683000,332700000,360118000,-52448000.0,507129000,427452000,307670000,29190000.0,-109658000.0,123000.0,1244216000.0,1244216000.0,37546000,20.0,6.87,34.44,2.31,2.48,0.2,0.17,0.128,0.222,0.8,0.424,0.224,0.025,0.019,160.71,,196.1,7362770432,28.54,9.81,0.043,0.037,0.08,0.08
MLM,"Martin Marietta Materials, Inc.",Basic Materials,Construction Materials,0.91,2023,FY,,6777200000.0,4754600000.0,1168900000,3918900000.0,15479700000,1170200000,7444100000,3945600000,473000000.0,4924800000,170600000.0,1492800000,292500000,167895,414400000,1608200000,2115500000,1632000000,1492800000,1528400000,-650300000.0,1282300000,-3642500000,878100000,50000000.0,-174000000.0,600000.0,2400000.0,4562600000.0,61900000,109.49,19.38,129.82,3.35,2.5,0.146,0.104,0.076,0.112,0.298,0.237,0.196,0.035,0.028,9.43,,538.29,33320151040,27.78,4.92,0.043,0.037,0.07,0.08
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,0.93,2023,FY,,22736000000.0,13099000000.0,3756000000,21748000000.0,48030000000,19795000000,35660000000,13505000000,1931000000.0,15436000000,578000000.0,5026000000,1224000000,713000000,4355000000,5282000000,6312000000,5558000000,5026000000,4258000000,-416000000.0,3358000000,-12078000000,3842000000,363000000.0,-1298000000.0,561000000.0,22759000000.0,22759000000.0,494000000,46.02,7.6,25.04,1.1,0.55,0.308,0.145,0.078,0.187,0.424,0.232,0.244,0.037,0.028,9.14,,211.52,104490876928,27.83,4.6,0.042,0.038,0.071,0.08
MMM,3M Company,Industrials,Conglomerates,1.0,2023,FY,,32681000000.0,18477000000.0,-6995000000,16379000000.0,50580000000,15297000000,45712000000,13682000000,3172000000.0,16854000000,942000000.0,-9688000000,-2691000000,1987000000,23239000000,-9128000000,-6795000000,-8744000000,-9688000000,6680000000,-1615000000.0,5986000000,-10868000000,5065000000,274000000.0,-3311000000.0,9000000.0,,37479000000.0,553900000,59.0,-12.63,8.79,1.07,0.76,-1.455,-0.304,-0.138,-0.259,0.435,-0.279,0.278,0.056,0.04,-9.69,,101.32,56121147392,-8.02,1.72,0.044,0.036,0.071,0.08
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,0.76,2023,FY,,7140027000.0,3345821000.0,1630988000,5588996000.0,9686522000,1161689000,1457778000,48478000,17537000.0,66015000,115127000.0,2068482000,437494000,68898000,1840851000,1953355000,2022253000,2183609000,2068482000,1717753000,-241549000.0,3253280000,3187265000,1476204000,68836000.0,,5613000.0,,5939736000.0,1044887000,6.83,1.56,7.88,4.81,3.97,0.198,0.186,0.168,0.229,0.531,0.274,0.212,1.744,1.375,16.97,,49.16,51366645760,31.51,7.19,0.044,0.036,0.073,0.08
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,0.69,2023,FY,,20502000000.0,6218000000.0,8130000000,5585000000.0,38570000000,11319000000,42060000000,25112000000,1121000000.0,26233000000,1149000000.0,10928000000,2798000000,272000000,2307000000,11977000000,12249000000,12077000000,10928000000,9287000000,-196000000.0,3691000000,-22542000000,9091000000,58000000.0,-6779000000.0,935000000.0,,31094000000.0,1777000000,11.54,4.57,-1.96,0.49,0.39,-2.297,0.393,0.211,0.44,0.697,0.584,0.256,0.044,0.033,10.42,,46.03,81795309568,10.07,3.99,0.045,0.035,0.06,0.08
MOH,"Molina Healthcare, Inc.",Healthcare,Medical - Healthcare Plans,0.58,2023,FY,,34072000000.0,29738000000.0,1091000000,12542000000.0,14892000000,8168000000,10677000000,2385000000,20000000.0,2385000000,109000000.0,1464000000,373000000,167895,2761000000,1573000000,1744000000,1573000000,1464000000,1662000000,-84000000.0,9107000000,6722000000,1578000000,115000000.0,,,,3887000000.0,57700000,590.5,18.91,73.05,1.54,1.54,0.259,0.177,0.073,0.234,0.127,0.046,0.255,0.046,0.034,14.43,,343.21,19803217920,18.15,0.58,0.045,0.035,0.062,0.08
MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,1.42,2023,FY,,13696100000.0,11485500000.0,1164900000,4745000000.0,23032800000,3873700000,10600000000,3399700000,595100000.0,3994800000,189000000.0,1325900000,177000000,1056700000,872500000,1338100000,2281500000,1530900000,1325900000,2407200000,-1402400000.0,348800000,-3646000000,1004800000,33000000.0,-351600000.0,3200000.0,,14241900000.0,331300000,41.34,3.52,37.53,1.22,0.57,0.095,0.071,0.051,0.07,0.161,0.098,0.133,0.047,0.041,7.08,,29.6,9806480384,8.41,0.72,0.043,0.037,0.08,0.08
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,1.39,2023,FY,,148458000000.0,131858000000.0,9681000000,32131000000.0,87412000000,20150000000,56013000000,24928000000,2408000000.0,28501000000,1337000000.0,13989000000,2817000000,3380000000,3039000000,13561000000,16941000000,13835000000,13989000000,14117000000,-1890000000.0,10224000000,-18277000000,12227000000,211000000.0,-1261000000.0,10000000.0,,34562000000.0,407000000,364.76,23.76,77.15,1.59,1.13,0.397,0.209,0.111,0.202,0.112,0.091,0.201,0.047,0.038,10.14,,174.14,70874980352,7.33,0.48,0.044,0.036,0.078,0.08
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,1.12,2023,FY,,1821072000.0,799953000.0,427374000,1819499000.0,2443209000,235035000,393270000,5565000,2303000.0,7868000,,505841000,78467000,167895,539383000,481736000,521904000,505841000,505841000,638213000,-57578000.0,1141680000,1133812000,580635000,149711000.0,-185844000.0,1129937000.0,,947064000.0,47610000,38.25,8.98,43.06,7.74,6.11,0.209,0.198,0.175,0.218,0.561,0.264,0.155,,,,,839.22,39955263488,93.45,21.94,0.044,0.036,0.084,0.08
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,0.39,2023,FY,,59871000000.0,15977000000.0,365000000,32168000000.0,106675000000,25694000000,69040000000,33683000000,1657000000.0,36268000000,1146000000.0,1889000000,1512000000,3872000000,40912000000,2982000000,6854000000,3023000000,1889000000,13006000000,-3863000000.0,7161000000,-29107000000,9143000000,645000000.0,-7445000000.0,1788000000.0,,53895000000.0,2537000000,23.6,0.14,14.83,1.25,1.0,0.01,0.01,0.003,0.045,0.733,0.05,0.8,0.032,0.006,2.6,,125.06,317277208576,893.29,5.3,0.047,0.033,0.054,0.08
MRNA,"Moderna, Inc.",Healthcare,Biotechnology,1.66,2023,FY,,6754000000.0,4693000000.0,-4714000000,10325000000.0,18426000000,3015000000,4572000000,1218000000,25000000.0,1243000000,38000000.0,-3942000000,772000000,621000000,6300000000,-4239000000,-3211000000,-3904000000,-3942000000,-3118000000,-707000000.0,8604000000,7361000000,-3825000000,305000000.0,,,,13606000000.0,382000000,17.68,-12.34,36.27,3.42,3.36,-0.34,-0.336,-0.256,-0.275,0.305,-0.628,-0.196,0.031,0.037,-111.55,,121.18,46290759680,-9.82,6.85,0.043,0.037,0.103,0.08
MRO,Marathon Oil Corporation,Energy,Oil & Gas Exploration & Production,2.19,2023,FY,,6407000000.0,3728000000.0,1554000000,1569000000.0,19575000000,3922000000,8370000000,3378000000,2050000000.0,5428000000,343000000.0,1911000000,357000000,167895,673000000,2248000000,4407000000,2254000000,1911000000,4087000000,-2033000000.0,155000000,-5273000000,2054000000,43000000.0,-251000000.0,937000000.0,,11966000000.0,607000000,10.56,2.56,18.46,0.4,0.35,0.139,0.11,0.079,0.144,0.418,0.351,0.187,0.063,0.051,6.55,,28.49,17293430784,11.13,2.7,0.043,0.037,0.106,0.08
MS,Morgan Stanley,Financial Services,Financial - Capital Markets,1.37,2023,FY,,53611000000.0,,9087000000,89232000000.0,1193693000000,217068000000,1093711000000,267467000000,8920000000.0,276387000000,42051000000.0,11813000000,2583000000,4256000000,41798000000,11813000000,16069000000,53721000000,11813000000,-33536000000,-3412000000.0,89232000000,-187155000000,-36948000000,1709000000.0,-5763000000.0,20000000.0,8750000000.0,97996000000.0,1628000000,32.93,5.24,61.41,0.41,3.94,0.092,0.025,0.008,0.012,1.0,0.22,0.219,0.152,0.119,0.28,,96.89,157736927232,18.49,2.94,0.043,0.037,0.11,0.08
MSCI,MSCI Inc.,Financial Services,Financial - Data & Stock Exchanges,1.1,2023,FY,,2528920000.0,446581000.0,1148592000,1418153000.0,5518219000,1517025000,6257983000,4616960000,10902000.0,4627862000,186679000.0,1369061000,220469000,167895,697730000,1384609000,1714959000,1555740000,1369061000,1236029000,-90851000.0,457815000,-4170047000,1145178000,71653000.0,-440993000.0,1338000.0,,4179681000.0,79462000,31.83,14.45,-9.31,0.93,0.89,-1.553,0.299,0.208,0.346,0.823,0.548,0.161,0.04,0.034,7.42,,484.28,38481858560,33.51,15.22,0.043,0.038,0.078,0.08
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,0.89,2023,FY,,211915000000.0,65863000000.0,72361000000,184257000000.0,411976000000,104149000000,205753000000,54718000000,5247000000.0,59965000000,1968000000.0,89311000000,16950000000,13861000000,57529000000,88523000000,105155000000,91279000000,89311000000,87582000000,-28107000000.0,111262000000,51297000000,59475000000,9611000000.0,-19800000000.0,93718000000.0,,118848000000.0,7446000000,28.46,9.72,27.7,1.77,1.75,0.351,0.269,0.176,0.288,0.689,0.418,0.19,0.033,0.027,44.98,,420.72,3132681093120,43.28,14.78,0.042,0.04,0.075,0.08
MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,0.95,2023,FY,,9978000000.0,5178000000.0,1709000000,5669000000.0,13336000000,5736000000,12597000000,4705000000,1438000000.0,6550000000,249000000.0,2146000000,432000000,417000000,2418000000,2382000000,2799000000,2390000000,2146000000,2044000000,-253000000.0,1705000000,-4845000000,1791000000,212000000.0,-589000000.0,2000000.0,,1640000000.0,167000000,59.75,10.23,4.43,0.99,0.84,2.36,0.277,0.128,0.313,0.481,0.239,0.201,0.038,0.03,9.57,,384.6,64228200448,37.6,6.44,0.042,0.038,0.074,0.08
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,0.76,2023,FY,,9398000000.0,-826000000.0,2741000000,28628000000.0,208264000000,5316000000,181307000000,8201000000,5000000000.0,13201000000,3109000000.0,3619000000,878000000,366000000,108000000,3619000000,3619000000,6728000000,3619000000,3905000000,-256000000.0,28628000000,15427000000,3649000000,118000000.0,-968000000.0,91000000.0,2011000000.0,17524000000.0,166361000,56.49,15.85,162.04,5.39,13.27,0.102,0.068,0.013,0.018,1.088,0.385,0.243,0.236,0.178,1.16,,147.54,24544901120,9.31,2.61,0.043,0.038,0.109,0.08
MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information,1.49,2023,FY,,3364504000.0,1063551999.0,651539000,1271311000.0,4507886000,531768000,4526959000,3842242000,16389000.0,3957106000,159887000.0,776781000,125309000,109538000,2211000,916896000,1026434000,936735000,776781000,896791000,-67412000.0,868640000,-3088466000,829379000,232099000.0,,290000.0,,-7131029000.0,275773000,12.2,2.36,-0.07,2.39,2.39,-33.33,0.2,0.144,0.231,0.684,0.272,0.161,0.04,0.034,5.73,,30.45,8397287936,12.9,2.5,0.043,0.037,0.078,0.08
MTD,Mettler-Toledo International Inc.,Healthcare,Medical - Diagnostics & Research,1.17,2023,FY,,3788309000.0,1547023000.0,788778000,1230203000.0,3355555000,1181082000,3505493000,1888620000,192219000.0,2080839000,77366000.0,973728000,184950000,167895,1089390000,1151896000,1151896000,1051094000,973728000,965874000,-105323000.0,69807000,-2011032000,860551000,17928000.0,,448000.0,,7510756000.0,21848122,173.39,36.1,-6.86,1.04,0.71,-5.261,0.483,0.235,0.53,0.592,0.304,0.19,0.037,0.03,14.89,,1474.44,32213745664,40.84,8.5,0.043,0.038,0.083,0.08
MU,"Micron Technology, Inc.",Technology,Semiconductors,1.18,2023,FY,,15540000000.0,16956000000.0,-5833000000,21244000000.0,64254000000,4765000000,20134000000,13655000000,278000000.0,13933000000,388000000.0,-5658000000,177000000,7756000000,4158000000,-5745000000,2657000000,-5268000000,-5658000000,1559000000,-7676000000.0,9594000000,-4339000000,-6117000000,596000000.0,-504000000.0,124000000.0,,40824000000.0,1093000000,14.22,-5.34,40.37,4.46,2.7,-0.132,-0.102,-0.091,-0.097,-0.091,-0.37,-0.031,0.028,0.029,-14.81,,130.94,143117418496,-24.52,9.21,0.044,0.04,0.081,0.08
NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,Travel Services,2.7,2023,FY,,8549924000.0,5468587000.0,166178000,945748000.0,19492990000,6038701000,19192183000,12314147000,1768004000.0,14726797000,-727531000.0,163176000,3002000,870417000,1341858000,930911000,250217000,-558351000,163176000,2005714000,-2750362000.0,402415000,-14324382000,-744648000,118940000.0,,425000.0,,-6900137000.0,424424962,20.14,0.39,0.71,0.16,0.13,0.552,0.064,0.008,0.069,0.36,0.109,0.018,-0.049,-0.048,-1.28,,17.61,7474123776,45.15,0.87,0.044,0.036,0.015,0.08
NDAQ,"Nasdaq, Inc.",Financial Services,Financial - Data & Stock Exchanges,0.95,2023,FY,,6064000000.0,1211000000.0,1059000000,9096000000.0,32301000000,9025000000,21474000000,10163000000,291000000.0,10871000000,-284000000.0,1401000000,344000000,167895,1106000000,1578000000,1442000000,1119000000,1401000000,206000000,-158000000.0,661000000,-10210000000,48000000,122000000.0,-441000000.0,6000000.0,7825000000.0,7825000000.0,504909392,12.01,2.1,21.44,1.01,1.01,0.098,0.056,0.033,0.068,0.8,0.26,0.246,-0.026,-0.02,-5.56,,59.91,30249121792,28.53,4.99,0.043,0.038,0.052,0.08
